x,y,left_x,left_y,right_x,right_y,idealRacelineMinDist_x,idealRacelineMinDist_y,idealRacelineMinDistVelocity,idealRacelineMinCurvature_x,idealRacelineMinCurvature_y,idealRacelineMinCurvatureVelocity,raceline_x_u10.0,raceline_y_u10.0,velocity_u10.0,raceline_x_u20.0,raceline_y_u20.0,velocity_u20.0,raceline_x_u30.0,raceline_y_u30.0,velocity_u30.0,raceline_x_u40.0,raceline_y_u40.0,velocity_u40.0,raceline_x_u50.0,raceline_y_u50.0,velocity_u50.0,raceline_x_u60.0,raceline_y_u60.0,velocity_u60.0,raceline_x_u70.0,raceline_y_u70.0,velocity_u70.0,raceline_x_u80.0,raceline_y_u80.0,velocity_u80.0,raceline_x_u90.0,raceline_y_u90.0,velocity_u90.0,raceline_x_u100.0,raceline_y_u100.0,velocity_u100.0
105.29327613533042,-3.726437176096317,105.63520399762756,-3.9837295112327364,104.95134827303328,-3.4691448409598973,104.95134887103735,-3.4691452909433083,8.91183035648181,105.63509858968652,-3.9836501943408424,10.0,105.60803473475504,-3.963285306886697,7.680146257627172,105.58909970981973,-3.9490371647530362,9.99999945814125,105.06211830787291,-3.55249657701194,9.999999454982921,104.95173190337442,-3.4694335133881653,9.99999945282062,104.95135292700832,-3.469148342962036,9.999999452807897,104.95135292699658,-3.469148342953211,9.999999452807897,104.95135292700184,-3.4691483429571583,9.999999452807899,104.95135292699551,-3.4691483429523986,9.999999452807899,104.95135292699331,-3.4691483429507444,9.999999452807899,104.95135292698987,-3.4691483429481624,9.999999452807899
105.05937401247913,-4.037280687275536,105.40014240073107,-4.296065511216033,104.71860562422718,-3.77849586333504,104.7186062047174,-3.7784963041683564,8.99870966963459,105.40013639134847,-4.29606094759724,10.0,105.35030183571314,-4.258215809518575,7.729854096235559,105.32230320283927,-4.236953211435439,9.999999461106306,104.81164022066646,-3.849147785549475,9.999999454571137,104.7186118960165,-3.778500626229575,9.99999945269229,104.71861014167641,-3.778499293956369,9.999999452691855,104.71861014167763,-3.778499293957307,9.999999452691855,104.7186101416773,-3.778499293957059,9.999999452691856,104.71861014168012,-3.778499293959188,9.999999452691856,104.71861014166822,-3.7784992939501603,9.999999452691856,104.71861014166886,-3.778499293950639,9.999999452691856
104.82411508162413,-4.34707013114094,105.16368758367517,-4.6073803232509185,104.48454257957309,-4.086759939030962,104.4845431434945,-4.08676037132301,9.084734420062409,105.16150987372556,-4.6057109298462215,10.0,105.0846893183939,-4.546821669391978,7.779315559961789,105.04606119345702,-4.517210041352518,9.999999463198844,104.56131783929156,-4.145614476680203,9.999999454169524,104.48454697386643,-4.086763307617448,9.99999945257316,104.48454696785268,-4.086763303007423,9.99999945257316,104.48454696785002,-4.086763303005381,9.99999945257316,104.48454696785127,-4.086763303006345,9.99999945257316,104.48454696784925,-4.086763303004796,9.99999945257316,104.48454696785132,-4.086763303006373,9.99999945257316,104.48454696785191,-4.086763303006828,9.99999945257316
104.58746945243324,-4.655772405732791,104.92580954686065,-4.917640544265281,104.24912935800583,-4.393904267200301,104.24912990600922,-4.3939046913434305,9.169928881701185,104.91934018996656,-4.9126333976833045,10.0,104.81135339545985,-4.829053883078564,7.828549623211438,104.76626609930732,-4.794157261278816,9.999999463469123,104.31114543378084,-4.441903409453232,9.999999453782177,104.2491336222385,-4.39390756762697,9.999999452453794,104.24913362218842,-4.3939075675882195,9.999999452453794,104.24913362218923,-4.39390756758884,9.999999452453794,104.249133622189,-4.393907567588663,9.999999452453794,104.24913362218986,-4.39390756758933,9.999999452453796,104.24913362218751,-4.393907567587506,9.999999452453796,104.24913362218781,-4.393907567587741,9.999999452453796
104.3494075083128,-4.963354309757711,104.686478677903,-5.2268132414769415,104.01233633872259,-4.69989537803848,104.01233687152454,-4.699895794482976,9.254316183104281,104.67374729583564,-5.216862238183326,10.0,104.53045604095288,-5.10486404806218,7.877573397341282,104.48682023598144,-5.070757771407134,9.999999462672456,104.06111634947179,-4.738022428586477,9.99999945341153,104.01234048438653,-4.699898618339904,9.999999452333707,104.01234048439595,-4.69989861834727,9.999999452333707,104.01234048439507,-4.699898618346587,9.999999452333707,104.01234048439547,-4.699898618346893,9.999999452333707,104.01234048439464,-4.699898618346249,9.999999452333707,104.01234048439632,-4.69989861834756,9.999999452333707,104.01234048439642,-4.6998986183476426,9.999999452333707
104.10989938856804,-5.269782645748806,104.44566513030348,-5.534865030634389,103.7741336468326,-5.004700260863222,103.7741341650453,-5.004700669984946,9.337918633005563,104.42485068225605,-5.518432313288142,10.0,104.24930431672752,-5.379840898357654,7.926246427903915,104.20772311734295,-5.347013119554819,9.999999461876122,103.81122233023534,-5.033981260758717,9.999999453061765,103.77413767877813,-5.004703444028171,9.999999452214796,103.77413767877887,-5.00470344402875,9.999999452214796,103.77413767878039,-5.004703444029955,9.999999452214796,103.77413767877981,-5.004703444029496,9.999999452214798,103.77413767878105,-5.004703444030465,9.999999452214798,103.77413767877884,-5.0047034440287295,9.999999452214798,103.77413767877898,-5.004703444028844,9.999999452214798
103.86891540230842,-5.575024229144664,104.20333934156065,-5.841762810783989,103.53449146305618,-5.308285647505339,103.53449196737404,-5.308286049752343,9.420757618324885,104.17276926487438,-5.817379930437159,10.0,103.96851545473599,-5.654465840816179,7.9745623784929816,103.92897215157362,-5.622925860088567,9.999999461083723,103.56145390054182,-5.329791052736014,9.99999945273608,103.53449538669608,-5.308288777024547,9.999999452097724,103.53449538669904,-5.308288777026905,9.999999452097724,103.53449538669759,-5.308288777025745,9.999999452097725,103.53449538669817,-5.308288777026208,9.999999452097725,103.53449538669696,-5.30828877702525,9.999999452097725,103.5344953866992,-5.308288777027036,9.999999452097725,103.53449538669906,-5.308288777026926,9.999999452097725
103.6264257826363,-5.87904599210124,103.95947130698592,-6.147473523216751,103.29338025828669,-5.610618460985729,103.29338074915991,-5.610618856618992,9.502853710378293,103.9176211719763,-6.113743214306509,10.0,103.688085691417,-5.9287425526994655,8.022528286122233,103.65056311612521,-5.898500163865873,9.999999460299048,103.31180020563276,-5.625464542460744,9.999999452438075,103.29338407716116,-5.610621538916435,9.999999451983525,103.29338407716055,-5.610621538915951,9.999999451983525,103.29338407716139,-5.610621538916618,9.999999451983525,103.29338407716106,-5.61062153891636,9.999999451983527,103.29338407716166,-5.610621538916844,9.999999451983527,103.29338407716078,-5.610621538916134,9.999999451983527,103.29338407716087,-5.610621538916199,9.999999451983527
103.38240075434948,-6.181814650600889,103.71403141729341,-6.451963831744554,103.05077009140554,-5.9116654694572235,103.0507705694026,-5.911665858837727,9.584226755020934,103.65952412309372,-6.407561722591899,10.0,103.40800976315644,-6.20267596872415,8.070151212346092,103.37249039247284,-6.173741584853456,9.999999459525373,103.0622488732257,-5.921016183536906,9.99999945217166,103.05077380996609,-5.911668498628526,9.99999945187354,103.05077380996546,-5.91166849862802,9.99999945187354,103.05077380996615,-5.911668498628581,9.99999945187354,103.05077380996592,-5.911668498628393,9.99999945187354,103.05077380996629,-5.911668498628691,9.99999945187354,103.05077380996596,-5.911668498628422,9.99999945187354,103.05077380996615,-5.911668498628575,9.99999945187354
103.13681058967342,-6.483297071459017,103.46698993391608,-6.755200719615297,102.80663124543075,-6.211393423302737,102.80663171107446,-6.2113938067616825,9.664895862682132,103.39859482200656,-6.698877146476844,10.0,103.12828070915724,-6.476272690100434,8.117438296818106,103.09474669262174,-6.448657330168558,9.999999458766645,102.81278609025156,-6.216461955873884,9.999999451940425,102.8066348677786,-6.211396406316702,9.999999451768653,102.80663486777824,-6.21139640631641,9.999999451768653,102.80663486777841,-6.2113964063165525,9.999999451768653,102.80663486777851,-6.2113964063166245,9.999999451768653,102.80663486777866,-6.211396406316746,9.999999451768653,102.80663486777762,-6.211396406315893,9.999999451768653,102.80663486777772,-6.211396406315969,9.999999451768653
