x,y,t
7.976845875532364,-1.360932441592306,58.85416848641766
7.945289722877328,-1.3701084894967472,59.01560684413397
7.915770280453858,-1.3781779119361364,59.09874474468819
7.897783331878204,-1.380443653170385,59.1759461726861
7.86436275774931,-1.3943040695189914,59.3391786935634
7.845007725859391,-1.4084062185004278,59.41772030751992
7.82937830642417,-1.410310612430921,59.470570160681184
7.816774730037201,-1.424253436667616,59.5351246881147
7.79546795230746,-1.4370671155849235,59.62911889617978
7.779798442132224,-1.4503435245923146,59.71897280912141
7.759401467968098,-1.4670927061490104,59.80012213302115
7.731778583604834,-1.487556790907277,59.9514580167007
7.719857175852299,-1.5001354019316704,60.0261127657834
7.706479183760839,-1.51373325327115,60.08673802682134
7.6944331223768945,-1.524511533880359,60.15435039472592
7.670264190241744,-1.5596288674955314,60.367532063017
7.657866072407602,-1.571315670700244,60.43203546133916
7.637083150390458,-1.5987384873801265,60.57357521284277
7.620363584127899,-1.629143206844356,60.747072957255774
7.607089102636719,-1.653424144209955,60.7983154598933
7.5942968382278995,-1.6697223489158954,60.90191914038251
7.5802932191796355,-1.7086079708330288,61.10626178126894
7.577888993727202,-1.7266896266463905,61.178167760663314
7.570197996536228,-1.7553544367280232,61.290280743619334
7.560659213396855,-1.78765959767947,61.38451697263807
7.558309667140135,-1.8055966232008789,61.46032155111793
7.549733941822966,-1.8359811412345175,61.60041570529981
7.541768746294098,-1.8651614017549496,61.67423968443757
7.52972392180965,-1.9025561643026825,61.81379648638504
7.525720913417063,-1.9229949108278923,61.91791485174194
7.5117295808889555,-1.972868141348922,62.1103165792998
7.49974555469308,-2.022344210871358,62.26265653618735
7.495083531784241,-2.0496457082796287,62.4011398646866
7.490478439734185,-2.07667540000409,62.431517770949064
7.479548572419267,-2.122704025733737,62.54911607097588
7.475856243073069,-2.1470185299660454,62.6089403763295
7.469264863754626,-2.1800296937558183,62.683820436957845
7.469184128630852,-2.1935090585794037,62.71768152848077
7.458714689070431,-2.23815452674247,62.828085405287766
7.461103414239956,-2.244225497782214,62.844248367450504
7.4495814952426525,-2.292028402094965,62.966150779403925
7.45028282947194,-2.303161566174285,62.99064445203228
7.449958144863158,-2.317372669103081,63.021150971261704
7.449998541870906,-2.330488607883636,63.04781094344896
7.450002564653547,-2.3437170961903675,63.072056557607645
7.4499943919986205,-2.3569593516969647,63.09168774675612
7.449997534096175,-2.370195787637483,63.11160199362343
7.450198589134276,-2.3834326226374696,63.15157439974826
7.448936616889187,-2.3966715599262542,63.20395384740319
7.459939939206608,-2.409906916490547,63.27135147108929
7.459668977946231,-2.4230949943077515,63.323645776358156
7.460345817339126,-2.436672784240578,63.37152146537214
7.45977148472725,-2.4493903260278973,63.415851937643026
7.470978176920889,-2.473791936447052,63.520610871744886
7.470059570765612,-2.4864354975072622,63.563552464328346
7.469639302343166,-2.498599714784035,63.60029403447506
7.481132408394339,-2.5348270030500792,63.7298891786585
7.478711444083098,-2.5432286228029106,63.75455354849398
7.4892751719182815,-2.5775916223637427,63.852935927368286
7.48927752489106,-2.5908310751301293,63.88575628830711
7.495620854007326,-2.616778996418452,63.95352794291117
7.500364684986428,-2.639434593742852,64.0126326703192
7.501258028175878,-2.654063922914222,64.05790805386252
7.51644425425293,-2.703607366207692,64.22212421749204
