File Info,x,y,t,left_x,left_y,right_x,right_y,leftTrack_x,leftTrack_y,rightTrack_x,rightTrack_y,raceline_x_u40,raceline_y_u40,velocity_u40,time_u40
Minimum Time,0.090323819949436,-0.1825780000000003,0.0,0.09033601701690443,0.314848198380832,0.09031205017803422,-0.6625780212637867,0.09034337312370246,0.6148481982906449,0.09030469407123619,-0.9625780211735995,0.09032540109851037,-0.11809487935082666,1.7636376059739038,0.0
U -> 0.4,0.1062056398988722,-0.1825780000000003,0.021625748294799445,0.1062056398988722,0.31466797311890204,0.1062056398988722,-0.6625780856811273,0.1062056398988722,0.614667973118902,0.1062056398988722,-0.9625780856811272,0.1062056398988722,-0.11661458793952066,1.7641011202303412,0.009043288087225172
Time -> 18.178,0.1220874598483079,-0.1825780000000003,0.04293770963396339,0.1220874598483079,0.3128176848483434,0.1220874598483079,-0.6625781895300209,0.1220874598483079,0.6128176848483433,0.1220874598483079,-0.962578189530021,0.1220874598483079,-0.1151937213253362,1.7640933580395304,0.018082028548046015
Distance -> 29.877,0.1379692797977436,-0.1825780000000003,0.06394922029630226,0.1379692797977436,0.31111584172199563,0.1379692797977436,-0.6625783108709843,0.1379692797977436,0.6111158417219955,0.1379692797977436,-0.9625783108709842,0.1379692797977436,-0.11378763162976807,1.7652749831133292,0.02712006620945088
Avg. Velocity -> 1.6435801518318847,0.1538510997471793,-0.1825780000000003,0.08467269543206482,0.1538510997471793,0.30974216734600574,0.1538510997471793,-0.6625787278829953,0.1538510997471793,0.6097421673460057,0.1538510997471793,-0.9625787278829951,0.1538510997471793,-0.11412496086760764,1.7644023013037387,0.03611889196033401
Time to generate min time -> 1065.8239181041718,0.169732919696615,-0.1825780000000003,0.10511971592389911,0.169732919696615,0.3086859021456057,0.169732919696615,-0.6625906784949974,0.169732919696615,0.6086859021456057,0.169732919696615,-0.9625906784949974,0.169732919696615,-0.11448024473907743,1.7429282727397855,0.045122390411508395
,0.1856147396460516,-0.1825780000000003,0.12530110500542324,0.1856147396460516,0.3079473300991791,0.1856147396460516,-0.6628654140222265,0.1856147396460516,0.6079473300991789,0.1856147396460516,-0.9628654140222264,0.1856147396460516,-0.11502636998974493,1.7330112768654713,0.054239923920294184
,0.2014965595954874,-0.1825780000000003,0.1452269961419016,0.2014965595954874,0.30753169025433325,0.2014965595954874,-0.6634583115447465,0.2014965595954874,0.6075316902543333,0.2014965595954874,-0.9634583115447466,0.2014965595954874,-0.11521015532424798,1.7240725467909277,0.06340482868063699
,0.2173783795449231,-0.1825780000000003,0.16490689379188295,0.2173783795449231,0.30742249357365287,0.2173783795449231,-0.6643722920375223,0.2173783795449231,0.6074224935736527,0.2173783795449231,-0.9643722920375224,0.2173783795449231,-0.114896329962861,1.7233823119860858,0.07261843183027702
,0.2332601994943597,-0.1825780000000003,0.1843761431521758,0.2332601994943597,0.3074219960370603,0.2332601994943597,-0.6656077767478745,0.2332601994943597,0.6074219960370604,0.2332601994943597,-0.9656077767478743,0.2332601994943597,-0.11457963800062765,1.712866560986952,0.08183575814753108
,0.2491420194437945,-0.1825780000000003,0.20408053245013139,0.2491420194437945,0.30742190894033444,0.2491420194437945,-0.6671590009553576,0.2491420194437945,0.6074219089403343,0.2491420194437945,-0.9671590009553577,0.2491420194437945,-0.1152403462762908,1.7124562939532586,0.09111584896921057
,0.2650238393932302,-0.1825780000000003,0.22402875764269486,0.2650238393932302,0.30742188418353666,0.2650238393932302,-0.6690715541115013,0.2650238393932302,0.6074218841835366,0.2650238393932302,-0.9690715541115011,0.2650238393932302,-0.11591153090441093,1.7115303130245703,0.10039841939720057
,0.2809056593426668,-0.1825780000000003,0.24423006186136484,0.2809056593426668,0.3074275695825408,0.2809056593426668,-0.672085150983153,0.2809056593426668,0.6074275695825408,0.2809056593426668,-0.972085150983153,0.2809056593426668,-0.11661319309145457,1.7109614170608656,0.1096867808505552
,0.2967874792921026,-0.1825780000000003,0.26469428552996266,0.2967874792921026,0.307456173975242,0.2967874792921026,-0.6724504915706404,0.2967874792921026,0.607456173975242,0.2967874792921026,-0.9724504915706405,0.2967874792921026,-0.11733309216979941,1.7002857857980216,0.11897870724425334
,0.3126692992415383,-0.1825780000000003,0.2854319218882022,0.3126692992415383,0.3072014772063048,0.3126692992415383,-0.67234773010948,0.3126692992415383,0.6072014772063048,0.3126692992415383,-0.9723477301094798,0.3126692992415383,-0.11864865904724699,1.699954522586468,0.12835137522341983
,0.3285511191909749,-0.1825780000000003,0.30645417920885204,0.3285511191909749,0.304975507806566,0.3285511191909749,-0.6725722957185793,0.3285511191909749,0.604975507806566,0.3285511191909749,-0.9725722957185794,0.3285511191909749,-0.11996090921842105,1.6887806503435923,0.13772570875422865
,0.3444329391404106,-0.1825780000000003,0.3277730508057194,0.3444329391404106,0.3051623802787462,0.3444329391404106,-0.6725874100496687,0.3444329391404106,0.6051623802787462,0.3444329391404106,-0.9725874100496688,0.3444329391404106,-0.12023530327222624,1.6825395024893877,0.14713142414754252
,0.3603147590898463,-0.1825780000000003,0.3494013940798172,0.3603147590898463,0.30311627321054874,0.3603147590898463,-0.6725851774574692,0.3603147590898463,0.6031162732105486,0.3603147590898463,-0.9725851774574692,0.3603147590898463,-0.12008460760964904,1.6743489290670626,0.15657104494250945
,0.376196579039282,-0.1825780000000003,0.37135302007786924,0.376196579039282,0.3013378509535092,0.376196579039282,-0.6725856412446922,0.376196579039282,0.6013378509535092,0.376196579039282,-0.9725856412446923,0.376196579039282,-0.11960550141604508,1.6734648051928949,0.1660607305262003
,0.3920783989887177,-0.1825780000000003,0.3936427953247751,0.3920783989887177,0.2999110778627386,0.3920783989887177,-0.672587289357395,0.3920783989887177,0.5999110778627386,0.3920783989887177,-0.972587289357395,0.3920783989887177,-0.11920021495402441,1.6729730489886963,0.17555420196905447
,0.4079602189381544,-0.1825780000000003,0.416286758049067,0.4079602189381544,0.29880559450945765,0.4079602189381544,-0.6725865967462428,0.4079602189381544,0.5988055945094575,0.4079602189381544,-0.9725865967462428,0.4079602189381544,-0.11890310726412875,1.6726258603186372,0.18504903440127116
,0.4238420388875901,-0.1825780000000003,0.4393022513653162,0.4238420388875901,0.2980222529559316,0.4238420388875901,-0.6728211460533502,0.4238420388875901,0.5980222529559316,0.4238420388875901,-0.97282114605335,0.4238420388875901,-0.11875327921789215,1.6726005386350602,0.19454459885742492
,0.4397238588370258,-0.1825780000000003,0.4627080765341598,0.4397238588370258,0.29756492388337974,0.4397238588370258,-0.673365840356416,0.4397238588370258,0.5975649238833798,0.4397238588370258,-0.9733658403564158,0.4397238588370258,-0.1187251167975377,1.6733767420994272,0.2040398994698877
,0.4556056787864615,-0.1825780000000003,0.48652467012159545,0.4556056787864615,0.29742223429752246,0.4556056787864615,-0.674232887261151,0.4556056787864615,0.5974222342975224,0.4556056787864615,-0.974232887261151,0.4556056787864615,-0.11883273041740214,1.6740311075105183,0.21353099859612226
,0.4714874987358972,-0.1825780000000003,0.5107743097683488,0.47148749873585777,0.2974219950515371,0.47148749873593765,-0.6754178086413121,0.4714874987358331,0.5974219950515369,0.4714874987359623,-0.9754178086413121,0.47148749873589196,-0.11911444661137835,1.675548224134329,0.22301966237437507
,0.4873693186853312,-0.1825779999999977,0.5354813544164753,0.48736931868543854,0.29742196766673046,0.4873693186852206,-0.6769200112581486,0.48736931868550565,0.5974219676667304,0.4873693186851535,-0.9769200112581485,0.4873693186853453,-0.11957627463129585,1.6796778876115894,0.2325022502573184
,0.5032511386347776,-0.1825780000000074,0.5606725263048742,0.5032511386375823,0.29742228895421047,0.5032511386318782,-0.6787691315281662,0.5032511386393352,0.5974222889542105,0.5032511386301253,-0.9787691315281661,0.5032511386351419,-0.12022416745850004,1.6817885864124151,0.24196539187785296
,0.5191329585843882,-0.1825780000001833,0.5863772439495664,0.5191329585884957,0.29742685317218376,0.5191329585801248,-0.6808038258180372,0.519132958591063,0.5974268531721838,0.5191329585775576,-0.9808038258180373,0.5191329585849164,-0.12085817964990948,1.6907940754053195,0.25141632413055515
,0.5350147785339208,-0.1825780000002792,0.612628017822414,0.5350147783714877,0.2974263250868583,0.5350147787023591,-0.6803286250058752,0.5350147782699679,0.5974263250868582,0.5350147788038789,-0.9803286250058753,0.5350147785130367,-0.1208636737895086,1.6919168629270696,0.26080943776246296
,0.5508965984725127,-0.1825779999894345,0.6394609237418041,0.5508965974374538,0.2971400067426996,0.5508965995511028,-0.6824713407902327,0.5508965967901617,0.5971400067426996,0.5508966001983949,-0.9824713407902327,0.5508965983392691,-0.12082369361131479,1.7016441134166265,0.27019634707006734
,0.5667784183642577,-0.1825779999317447,0.6669161734542556,0.5667784247403956,0.2959732889909379,0.5667784117014415,-0.6826454859223954,0.5667784287375459,0.5959732889909378,0.5667784077042912,-0.9826454859223953,0.566778419195901,-0.12016028079767362,1.7217922145543096,0.27953770739204215
,0.5826602387945967,-0.182578000412648,0.6950388090832725,0.5826603332587189,0.2958786175127697,0.5826601400719609,-0.6826038024194618,0.5826603924892438,0.5958786175127637,0.582660080841436,-0.9826038024194561,0.5826602509135642,-0.12119596371374847,1.7155688624305367,0.28878131131463325
,0.5985420645343891,-0.1825780062030046,0.7238795595388932,0.5985420537901405,0.29341713284999515,0.5985420758209808,-0.6826002058722441,0.5985420470184861,0.5934171328499951,0.5985420825926352,-0.9826002058722441,0.5985420631631001,-0.12182672418677883,1.714485218973155,0.29804607081932355
,0.614423877976503,-0.1825779996956829,0.7534958436517303,0.6144178625839496,0.29156822428585194,0.6144302216761883,-0.6826021004001557,0.6144140565475951,0.5915682242617086,0.614434027712543,-0.9826021003760124,0.6144231154771054,-0.12247615148366021,1.701800024159595,0.3073166817156445
,0.6303053014693876,-0.1825776032391308,0.7839524319947299,0.6302775752767645,0.2900883568479509,0.6303346325673417,-0.6826034006273576,0.6302599775259744,0.590088356331816,0.6303522303181318,-0.9826034001112229,0.6303017726566138,-0.12241969766658142,1.7011687945961587,0.3166472477690327
,0.6461856548280376,-0.1825761366483451,0.8153231191432583,0.6464616801807485,0.2889324121897027,0.6458929371159737,-0.6825986971809919,0.64663730285361,0.5889323607841597,0.6457173144431122,-0.9825986457754488,0.6462208897849249,-0.12238752271431745,1.7006469527573338,0.3260050197279806
,0.6620875762713259,-0.1825962381421968,0.8477409178342775,0.6650799695048945,0.28809335595168417,0.6589077722542762,-0.682764680341986,0.6669871708541095,0.5880872935287851,0.6570005709050611,-0.9827586179190869,0.662470467903973,-0.12236915798077028,1.7001346409449958,0.3355599649623837
,0.6781542314797533,-0.1827810734011894,0.8816160405960902,0.6721773574267235,0.28756330488339843,0.6845138606621933,-0.6832459999490375,0.6683654324942916,0.5875390859529865,0.6883257855946252,-0.9832217810186257,0.6773862874318386,-0.12234845217326373,1.692917042085228,0.34433329005105884
,0.6934865537045893,-0.1822315756765897,0.9151592967412704,0.7452836723316218,0.28455696538645464,0.6381388395876344,-0.6810175971512371,0.7783700498397254,0.5827268693395384,0.6050524620795308,-0.979187501104321,0.7002446003488908,-0.12132898462236204,1.6921679973819734,0.3578490352921823
,0.7206850591060889,-0.1935482611286536,0.9820181848385958,0.7642428298589475,0.2854455972839155,0.676064601637079,-0.6842282182936409,0.7914115181905278,0.5842128350700244,0.6488959133054988,-0.9829954560797498,0.727373203463582,-0.12000041843503703,1.6908424748240232,0.3739001103270029
,0.7356391756774774,-0.1926205577506055,1.0170190765573939,0.7195539455178576,0.28715250895606087,0.752232197916896,-0.6875395043083445,0.709501569522155,0.5869840445503692,0.7622845739125985,-0.987371039902653,0.7331945091186666,-0.11970365445752636,1.6896008101738376,0.3773474244261748
,0.7514661055331469,-0.1925656676568383,1.0525398158081982,0.7507964494784879,0.28742161222130846,0.752159841603562,-0.6898127052595944,0.7503779037600873,0.5874213202536356,0.7525783873219626,-0.9898124132919217,0.7513616195626287,-0.11767358473528661,1.6885167424168845,0.3881666562459249
,0.7673588347628084,-0.1925765769370651,1.086840795336561,0.7675463706254476,0.2874220412190122,0.7671632494863747,-0.693177694497742,0.767663580868081,0.587422018321943,0.7670460392437414,-0.9931776716006729,0.7673887957334781,-0.11589138020899371,1.683590453016073,0.3977170272491386
,0.7832421659245914,-0.1925780881494123,1.1198978574605942,0.7832640839654494,0.28742210481463754,0.7832193151303648,-0.6930053712782756,0.7832777827354646,0.587422104501877,0.7832056163603498,-0.9930053709655149,0.7832457206424547,-0.11473056193388466,1.678361072614006,0.4071607476028268
,0.7991239252927973,-0.1925780275681825,1.1518524154623802,0.7991226025276581,0.2874224270634165,0.7991253028058083,-0.6924452012538522,0.7991217758002293,0.5874224270622773,0.7991261295332373,-0.9924452012527132,0.7991237083505441,-0.11385477046097481,1.6668244074205805,0.41663553994428354
,0.8150057182908683,-0.1925780006168169,1.1828117979706028,0.8150052957638887,0.2874222585581037,0.8150061584484107,-0.6926069801283155,0.815005031684669,0.5874222585579874,0.8150064225276304,-0.9926069801281991,0.815005647656758,-0.11233604476862201,1.6660396412394969,0.42620726734861025
,0.8308875372313458,-0.1925779996078587,1.2128643784637085,0.830887527389768,0.28740129215077553,0.8308875474844175,-0.6926260797642295,0.8308875212385164,0.5874012921507755,0.830887553635669,-0.9926260797642293,0.8308875355551867,-0.11083077877570857,1.6645761494825222,0.43578270700803945
,0.8467693575384536,-0.1925779999655299,1.2420860808411456,0.8467693635182343,0.2873143418236621,0.8467693513075156,-0.6926263461475547,0.8467693672564357,0.5873143418236619,0.8467693475693142,-0.9926263461475546,0.8467693585755786,-0.1093461340053417,1.6616788815317491,0.4453653655962196
,0.8626511775260108,-0.192578000003655,1.2705427762530201,0.8626511780588075,0.28841951913605535,0.8626511769721098,-0.6926281159328735,0.8626511783911148,0.5884195191360554,0.8626511766398025,-0.9926281159328735,0.8626511776196798,-0.10801562064613433,1.6612160071370832,0.45495654126692153
,0.878532997472464,-0.1925780000007142,1.2982920312705577,0.8785329974172847,0.28720431460742857,0.8785329975299748,-0.692632555937838,0.878532997382782,0.5872043146074285,0.8785329975644776,-0.9926325559378381,0.8785329974625892,-0.10671617221687629,1.6591019432815164,0.4645488468136935
,0.8944148174212363,-0.1925780000000019,1.3253845049008193,0.8944148174527049,0.2838774816539321,0.8944148173882087,-0.692636565406478,0.8944148174725192,0.5838774816539319,0.8944148173683946,-0.9926365654064779,0.8944148174269884,-0.10548751450337097,1.6582368732001203,0.47414998986752666
,0.9102966373763022,-0.1925780000028121,1.3518650596132549,0.9102966375733381,0.2819988633975393,0.9102966371685354,-0.6930010539244293,0.9102966376978928,0.5819988633975393,0.9102966370439807,-0.9930010539244294,0.9102966374129323,-0.10435144183998192,1.6579585137663577,0.4837519964825485
,0.9261784573464822,-0.1925780000131896,1.3777736520239288,0.9261784553673276,0.2804418683234564,0.926178459443079,-0.6936666592829838,0.9261784541121025,0.5804418683234563,0.926178460698304,-0.9936666592829838,0.9261784569727544,-0.10325667662025387,1.6544270495272686,0.49335386943476767
,0.9420602770093588,-0.1925779998699104,1.4031460540485046,0.9420602553910608,0.27920170690805923,0.9420603000157411,-0.6946501001926451,0.9420602416442011,0.5792017069080589,0.9420603137626007,-0.9946501001926447,0.9420602729144568,-0.10321427418903455,1.6560559006759887,0.5029534903734438
,0.9579420943343516,-0.1925779985576889,1.4280144412153284,0.9579421333085859,0.278287069778857,0.957942052669707,-0.6959471114801663,0.9579421581400527,0.578287069778856,0.9579420278382402,-0.9959471114801653,0.9579421017111034,-0.10345617783316417,1.6565510612718233,0.5125447553529161
